tweet_id	reply_id
974628467416424448	974647616200900608|
974628526983991296	974669000792858625|
974628857495130113	974642807645396992|
974628861374795776	974632519369936897|
974629302342963200	974672641704505344|
974629401986990080	974630632453230598|
974630805518585856	974632426826846209|
974631505929662464	974634360853975040|
974631885207982081	974787629601484800|
974633108254310401	974660261935067138|
974633120409571329	974635808379559936|
974633371602219008	975162595262062592|
974634769748234240	974645519875215361|
974634842141970433	974650240212127744|
974634923347890176	974686958898307072|
974635229288820736	974817624621244416|
974635363410104320	974690035021660160|
974635792533467136	974651562588024834|
974635955171729414	974655339869229056|
974636391463313408	974683135463034881|
974637078414798848	974647572349489153|
974637105250004992	974638229612912640|
974637589687873537	975091331608453120|
974637690963611660	974654338466381824|
974637707694546944	974655155072389122|
974637885579255809	974640390887432193|
974638143457714176	974638845110218752|
974638451713863680	974641132947869696|
974638674284630019	975105258937569281|
974638850021740545	974652873249345537|
974638949246398466	974641588101099521|
974639055437737991	974639386280300544|
974639185641508864	974641871073959937|
974639365434609665	976812681687642112|
974639520590245889	974670764711600128|
974640412253179904	974871078504890368|
974640567169769472	974641273570172928|
974640693841989632	974816493958455297|
974641014198562817	974644733640310784|
974641403006410752	974764467195207681|
974641636213972992	974654241670352897|
974641820830285824	974642944757166082|
974641866389032961	974645483024142337|
974642511607205890	974651100992172032|
974642652200210432	974644466157047808|
974642716301824000	974983848449601536|
974642923345195008	974645170481352704|
974643622187593728	974692362051088384|
974643989520535552	974730792944459777|
974644463179005952	974646255149252608|
974644508209106944	975342586142457856|
974645348458102785	974645634564349952|
974645519875215361	974647971030630400|
974645799517790208	974647172464508928|
974645865276112896	974647793837998080|
974645930573094914	974648118221316097|
974646000278278144	974646002409005056|
974646127961178114	974646746188988418|
974646554077384709	974657466180030465|
974646561903964161	974671844279234561|
974647037764530176	974650278585733121|
974647517487902721	974772970978775042|
974648157803073536	975018376664961024|
974648892829548544	974653196877447169|
974649157528031233	974671636120178689|
974649269100666881	974649303015809025|
974649723343818753	974651410477445120|
974650295086206981	974650512535687168|
974650555980308481	974651328852058112|
974650774025326592	974717558245949441|
974651254273183744	974654068537765890|
974651772605272069	974653773539819530|
974652172955799554	975366428600750080|
974652674942619654	974655198231658497|
974653535823548416	974653761401638912|
974653730548277248	974696842163249152|
974654238105186304	974673791568830464|
974654554078892033	974961227360239616|
974654640041136129	974687395755864064|
974654780151910402	976672427764867072|
974654944509755392	974669036637241344|
974654990370324480	974656026770395136|
974655225062674432	976672132775243777|
974655513530167302	974659380376416256|
974656323513020423	974656761125789699|
974656828238807040	974658149473927168|
974657597927247872	974662648011853824|
974658106880876545	974659541701971968|
974658370249609217	974660110294421506|
974659367458037760	974660834038353921|
974659646463102977	974738672405884928|
974660252808417281	974661266282303488|
974661352731136001	974662453706608641|
974661581907795968	974670767429431301|
974661756877508608	974676260784869376|
974662026470608896	974663421307379712|
974662645755281408	974669129272709120|
974662825951023104	974664171991261184|
974662891411517443	974696397042802690|
974663486985957382	974663979044888576|
974663854750748673	975513397826674688|
974663979044888576	974664545745752064|
974664174449188865	974665451052716032|
974664715514404864	974689108961517568|
974665108952666113	974690698942234624|
974665465535586304	974679751863410688|
974665727398563847	974675127718825985|
974665799486013443	974668226033586176|
974666115216326656	975474459157999616|
974666173169176576	974669481833304065|
974667750361546752	974692372385759232|
974667982164189184	974671759860432896|
974667985381019648	974689092263993347|
974669533700149248	974671954597830662|
974669745160163328	974670774878515200|
974670239085580288	974675178776072193|
974670426520588288	974687847545491456|
974670617814470656	974671522592886784|
974671491164987394	974675890062884864|
974671535020695554	974672959796334592|
974671760779079681	974671896175407105|
974671860414779392	974675497459376128|
974672246441676800	974696617357074432|
974672455150329856	976672403072978944|
974672825884794880	974690358201286656|
974672907833143296	974711219599720448|
974673094945202176	974842632143757312|
974673433043718144	974675700169846784|
974673894731931648	974675459098148865|
974674496165736449	974678579794628609|
974674701061632001	974693491451351040|
974674915893956608	974713049788579842|
974674960827297792	974717089033392128|
974675012610412544	975462388324593664|
974675051055329283	974822149058940928|
974675459098148865	974719778718994432|
974676319127601152	974676322382475265|
974676370734252034	974677638995263488|
974676604008968192	974677356517494786|
974676912227397632	974685041010733057|
974677316587569152	974687686601691136|
974677342235881472	974690631875551232|
974677449056358400	974677716824936450|
974677475081977856	974677482740813824|
974677685669638144	974678133055074306|
974678133055074306	974678619053273089|
974678244665516033	974678248784265216|
974678248784265216	974678250692775936|
974678619053273089	974679191806464000|
974679270592102400	974738296701059072|
974679278867509249	974691169585303552|
974679360711155712	975536585461587968|
974679739062456325	974722079760109568|
974679856922415108	974730816281554944|
974680836925685762	974997933098549253|
974680995801772035	975202756519694336|
974681587903320064	974711388932313089|
974682874673852417	974685832094330886|
974682969448198144	974683755368546304|
974683173278896128	974688982054461440|
974683485322596352	975189874583117824|
974683547763183618	974684972446633985|
974685289586331648	974688374857625600|
974686294721867777	974688740286386176|
974687411434348544	974919227474956288|
974687847545491456	974717669529276416|
974687899802374145	974801037570830336|
974688349343633409	974711455978278912|
974688727393034241	975339094090899456|
974688976366948355	974693206779625472|
974689295251529731	974690211853717505|
974689306303381504	974699127346028545|
974689527704047616	974691663393247232|
974689711091466240	974726983165804545|
974689831409332224	974690226663772160|
974689853588824064	974691560234389506|
974689908148359168	974690200780668928|
974690061307514880	974690450719367169|
974690493501190144	974692196476579840|
974690543987916801	974691455708090368|
974690611449159680	974754105158610944|
974691424502296576	974694390647087104|
974691641918410753	974739445458046976|
974691656229273600	974692434637619200|
974692233860481024	974701498667032576|
974692567450140672	974693234772410370|
974692739097886720	974693839515635712|
974692908048646145	975114873188339717|
974693091063025664	974710303467347968|
974693234772410370	974695692424884229|
974693333644713984	974880058656538624|
974693341152579584	975007051788292096|
974693839515635712	974694540152991745|
974694113567281152	974756396452466688|
974694390647087104	974696634289475584|
974694540152991745	974696021971406848|
974694999723053056	974773507350347776|
974695060922142720	975088102522998789|
974695566411272192	974909081495498753|
974696021971406848	974696644733095939|
974696263387107330	974703630518398977|
974696433147265024	974731518882000903|
974696634289475584	974701880172425216|
974696635140800512	974698944352735234|
974696644733095939	974734508267397120|
974696860303507456	974697148364111873|
974697079334293504	974697511284768768|
974697132090273792	974697773600858112|
974697217893203973	974698025531596800|
974697489528958976	974699142571220992|
974697498747875328	974706585078345728|
974697725743607808	974700624984993792|
974697825278873601	974822158932230150|
974697880752672768	974704592998031362|
974697911110873088	974747664947535872|
974697920888008704	974699037965389824|
974698102933413888	974909285376372736|
974698180087549952	974730963329736704|
974698650797404160	974708844591923200|
974698888971112448	974699344610975745|
974698967719034880	974700050977902592|
974699036035842049	974699440119332866|
974699344610975745	974701420883664897|
974699362810060801	974708144101236736|
974699478769795073	974700560791293952|
974699488542711808	974716123366264832|
974699521094627332	974708744851304448|
974699609724395520	974699964495515650|
974699712291860480	974699714225455104|
974699856668315649	974701529071484928|
974700157978726402	974709643267067904|
974700162474950656	974720863214895104|
974700684888207362	974703795161698305|
974701062249701377	974710275323678720|
974701206525431809	974735126449008640|
974701280785416192	974705219484508161|
974701851177340929	974707868535488513|
974701880172425216	974703181749018624|
974702299313508352	974785712942858240|
974702363763232768	975036397122879489|
974702463025631232	974702773555093504|
974702503945277441	974708196882264064|
974702586438782976	974806495434084352|
974702753632149505	974714245995642880|
974702839455862784	974704431735431169|
974702869743063040	974709357005832192|
974703107866177536	974704929863585793|
974703630518398977	974705588335775745|
974704043795865601	974720140280520705|
974704375342956544	974708754330673152|
974704914835427334	974709169071763458|
974705244159397888	974706960208678914|
974705704807387136	974711688040677378|
974705973104447488	974707150323843073|
974706407055425536	974714562590199810|
974706423186771970	974706940805812225|
974706585078345728	974707578080030724|
974706866042290176	974708522331013120|
974706873017552897	974716458918989826|
974706878663012353	974747342208315392|
974706896010653696	976672376288169984|
974707186738843649	974720120944844800|
974707404024795136	974708422313758721|
974707477928321024	974711262209863680|
974708144101236736	974712993203318784|
974708777785135104	974761347249573888|
974709191838347264	974710100194676736|
974709216484065280	974764879809724418|
974709360369659904	974713929036427265|
974709460693278720	974804643883646981|
974709643267067904	974714196058361863|
974709917507620865	975052880129478656|
974709922062516225	974864145685282817|
974710036097327104	974712174353448960|
974710937600053250	974756545631277056|
974711078402908161	974711549511299072|
974711739735560192	974712363634085888|
974711763622088707	974713510788710400|
974711791921090560	974714109055983618|
974712171094396928	974712617859239938|
974713173021544449	974992317999284227|
974713950821584901	974714148251717633|
974714044576878593	974714988483969024|
974714245995642880	974716934083219457|
974714342552887297	974714782052945920|
974714470311149568	974717144851210241|
974715268088807424	974727006708424704|
974715268369911813	975074397869535233|
974715632938708993	974728384000483328|
974715659920838656	974761631359016961|
974715733375668224	974717105881931776|
974715820667523072	974718758265802752|
974715894512476160	974898742452105217|
974715907992932352	974736016752955392|
974716458918989826	974720215807340544|
974717262581129217	974720872551350272|
974717382282264577	974738834704519168|
974717444630528000	974726928094711809|
974717698310631424	974718426697564160|
974717916439564288	974718237647757312|
974718412994719744	974718782940655616|
974718492476809216	974739318978895872|
974718590187458560	974719268167307267|
974718740280561670	974719728362184706|
974718799634141185	974719422203088896|
974719113712013313	974719572912889856|
974719259057229824	974739557965971456|
974719323334946818	974745455903916032|
974719462619406336	974719704416825344|
974719550099931136	974740381966446592|
974719710540386305	974740712632745984|
974719748356190208	974721834653552640|
974719893714231297	974720623170682882|
974720148186660864	974801618901307392|
974720265358897152	974810941337485313|
974720315157893122	974729001834041348|
974720597757276161	974837847441068032|
974720623170682882	974721289221844992|
974721576745750528	974722206495330305|
974721706962145282	974724626185060354|
974721850541355010	974722893891346432|
974722031815032833	974770461144829952|
974722361290317824	974957321284669440|
974722736638611456	975065314382708736|
974723105858957314	974860153639067648|
974723328450572288	974742110594326528|
974723793213157379	974730407630557191|
974723880815382528	974724584401350656|
974724327353528320	974732786316775424|
974724399046844416	974725515683676160|
974724652244254720	974743211611746313|
974725013847838722	974727445160120320|
974725087894130691	974738019084308480|
974725188024709120	974725888397934592|
974725247428591616	974799514837159943|
974725271722000384	974732826821255168|
974725377871499267	975159881266290688|
974725380618833922	974727025674997762|
974725978017603584	974727364725764096|
974726076973826048	974727672248000512|
974726394885308417	974735068383064064|
974727099322904576	974730282590003201|
974727445160120320	974728206732361728|
974728257936424960	974749528694894593|
974728585494884352	974729414960451584|
974728681745723392	974768282761744384|
974728746128244737	975102599757254656|
974728781570207745	974728783403143169|
974729233871265792	974730458381635584|
974729414960451584	974729862723395585|
974730458381635584	974731963063046146|
974730971927973888	974739582045495296|
974731518882000903	974732130398990336|
974732302285643776	974734422196080641|
974732307608326147	974733517631336448|
974732512038703104	974733090244452353|
974732665025974273	974911951586312192|
974732928314822656	974737416287342592|
974733060267823104	974772077084463104|
974733439864729600	974735000141811720|
974733683918741504	974744418690523138|
974734420681854976	974744825101680640|
974734616111271936	974747353063346176|
974734738094219266	974784020528672768|
974734771640324096	974735430842171392|
974735147768647682	974746011343183873|
974735153510735873	974754575256207360|
974735166798225408	974736290674507782|
974735197911515136	974739531499962369|
974736111347159040	974741572628738049|
974736723509956611	974737504044797952|
974736873477242880	974738898197860353|
974736903818940418	974740060821213184|
974737001135079425	974737420464910338|
974737093158154240	976672355408859136|
974737099868930048	974737102217850881|
974737277271207937	975632992885510145|
974737416287342592	974741431050035200|
974738041146195969	974740820245884928|
974738930351288320	974738932788285441|
974739271658729473	974756957012807680|
974739970836647938	974741450461188097|
974740152630300672	974741037150363648|
974740360978087937	974747033415303168|
974741431050035200	974751081652604928|
974742112511111169	974748332382937088|
974742245378265090	974796930520899584|
974742905565974528	974743678039281665|
974743139834621952	974743458505281536|
974743682665648129	974744356371517442|
974744973127094275	974751305427136512|
974744977413558272	974749062800052226|
974745166736252928	974750114127499264|
974745939742216193	974919327265718272|
974746285084479488	974747201862807552|
974746560075460608	974748493590929408|
974747886595526657	974793586674892801|
974748761657430016	974750336098353152|
974748774659653633	974751729152548864|
974749001244467200	974750136399048704|
974749130261192704	974750777792258048|
974749262968913921	974756378597191680|
974750041163354113	974778110871613440|
974750136399048704	974750667054223363|
974750336098353152	974762072570507265|
974750396500541440	974768330669207552|
974750625476079616	975116616676663298|
974750777792258048	974759110683123713|
974750959166423040	974751898296254470|
974751252474159105	974767535131381770|
974751763197775873	974778105356308485|
974751955183652864	974759153632727040|
974752853234393088	974753127424495621|
974753120352956416	974754098028404736|
974753806490664961	974754475356323841|
974753870885859331	974788926559825920|
974754062406180864	974754507820236802|
974754285161345024	974807776210776064|
974754364312170498	975145449530232832|
974754507820236802	974758647061516288|
974754903989121024	974755693860331520|
974755597215150080	974756103920672768|
974756053832388609	974759056060674049|
974756909361319942	974763958476435456|
974757290061565952	974758090947129345|
974758224976003072	974788740936798208|
974758564152537088	974761736329981953|
974758647061516288	974769816316923905|
974758946895548416	974764817658667009|
974758960375980032	974778403747397633|
974759388358610944	974766454875852800|
974759554348064769	974898423496261634|
974759648254308352	974923445749342208|
974760455095836672	974799553626099713|
974760847091404801	974763426974257158|
974761023977684992	974761489918775297|
974761202311086080	974761538438361089|
974761532751011841	974762535718092800|
974761549125636101	974766706781454336|
974762072570507265	974783919756214272|
974762229517160448	974767441598472193|
974762463542501376	975366630455746561|
974762813209051136	974763821519855618|
974762813276082177	974904390287962112|
974762813481738241	974763240432467975|
974763044550168578	974799603961823232|
974763205963780102	974787487288741890|
974763240432467975	974859554126159872|
974763267984850944	974815101319569408|
974763318136229888	974764624804392961|
974763714162278401	974763985626017792|
974764017645481984	974782336708628481|
974764303004835840	974767551551913984|
974764511466008577	975153151694266369|
974764554944221184	974766757700423681|
974764897249656832	974765324133318658|
974765324133318658	974766193818112004|
974765645291192323	974766213892005888|
974766095402901504	974768377372712962|
974766399955517440	974766849316581377|
974767041688297473	974798253467332609|
974767245791563780	974768281948229634|
974767355573231616	975351502725439489|
974767386116190209	974768438076993536|
974767410417938433	974862193236701184|
974768081619881984	974769615304839168|
974768088439803906	974797096355291136|
974768640280223745	974794733687066624|
974768818894458880	974787425502420992|
974769223779127301	974769864832356352|
974769259032309760	974844408225935360|
974769864832356352	974770633967054850|
974770016775270400	975020222942937088|
974770392291205120	974770890901721088|
974770449941921792	974773528288550913|
974770553096556544	974784632968417280|
974770830461865986	974773724489580550|
974771447326494722	974792047579279361|
974771489676386304	974981572196818944|
974771565354192897	974772436175671296|
974772057950097408	974772974971752448|
974772672834998272	974774633118527488|
974772940796583936	974773995932409856|
974773160057999360	974774407213314048|
974773361833332738	974774159023726593|
974773508323422215	974780267280916480|
974773950004699136	974774636809412608|
974774154045149184	974808698383163392|
974774204544487424	974774564545794049|
974774407213314048	974777984434561030|
974774595797635072	974904179914428416|
974775304886673408	974776512007344128|
974775449720119297	975107392600879104|
974775475930320896	974775728737792001|
974775903149613058	974777534595420160|
974776275536695296	974776879566807041|
974776313562120192	974781047371194368|
974776512007344128	974777542744924161|
974777086178029568	974782804155224064|
974777147544997891	975015594482454528|
974777262456299521	974910961554526209|
974777666510364672	974886680355225600|
974777884673011713	974778827409944577|
974778403047051266	974781855374430208|
974778676486144000	974779363076988928|
974778702964973568	974852179784691713|
974779208215027713	975066138035081223|
974779416965500930	975007583911206915|
974781113456627713	974807567615569923|
974781128442830853	974784809305296896|
974781164287381506	974782217217105920|
974781213125718016	975111633834975232|
974781219274743808	974803501959311360|
974781381023879168	974786733534429185|
974781502989856768	974783136688214016|
974782179526942721	974838217806671873|
974782436965011458	974909572388392960|
974782804427862016	974786724235681792|
974783003334463490	974784602848948225|
974783327755436032	974790041145872387|
974783574703517696	974784877861199873|
974783862130839552	974785252546830336|
974783912630157312	974794144420806657|
974784037188288513	974786351034978316|
974784140582121472	974795454415286273|
974784361571737601	974786579632881664|
974784393792376832	974794918035165184|
974784445306765313	974789177467273216|
974784695098642437	975128633692925952|
974784769744449536	974785170925432833|
974784843660832768	974785608982855680|
974784894722367488	974791859930312705|
974785259857424392	974786968679829504|
974785292791140353	974787387275599872|
974785481421582336	974788137816940546|
974786312510337024	974786337772535808|
974786418105962496	975330671177748481|
974786449718484992	974794493751889921|
974786644510375936	974909116530528256|
974787733368393728	974802944011927552|
974787740045737984	974788680337559554|
974788123262701568	974792288089014275|
974788276543344641	974865286800158720|
974788513051955200	974793329564094464|
974789373613912064	974792887232688129|
974789680649658369	974791177387020288|
974789889119178753	974808836757389315|
974789907968331782	974861972733796353|
974790501822967810	974795518172790784|
974790896553095168	974792218832617472|
974791279409336321	974888003326894080|
974792193884983302	975743649752539137|
974792727194951680	974798011497893889|
974792913828933632	974802388451315717|
974793050332520449	974799831284834305|
974793217152466944	974828464363704321|
974793258508300288	974796397294825472|
974794396389568514	975102898060247040|
974794474189611008	974799450286776320|
974794877975150592	975081852909342720|
974795484618547200	974812256453107712|
974795972927770624	974797168790966272|
974796079802691584	974800976296185856|
974796394199318533	974798668112039936|
974797478833807361	974798177609093121|
974799168211308544	974799876188811264|
974799960871809024	974800211682963456|
974800497122066432	974800500338999297|
974800753222148096	974869985221726209|
974800862060122112	974801392480280576|
974804585469612032	974806520549527552|
974806398377910273	975061512724369409|
974806688405614592	974982407202975745|
974806919222382592	975229581388115968|
974807287159074816	974955274439200768|
974807355870339072	974808629995036672|
974808580313370624	974811692746993664|
974808812564643840	974813436382244865|
974809327491010561	974809691133014018|
974810701163388928	974811187346059264|
974810941337485313	974853412759187461|
974811811668209664	974813051932246016|
974812563987820544	975447135612231680|
974815390252617728	974819209111842816|
974816722384375808	974821594047664128|
974816836394082304	974817730917486592|
974817105035124736	974819874894696449|
974817582585995269	974818080193998848|
974818101073195010	974818355575119872|
974818452136394752	974819769965731840|
974819099481165824	974819100320026624|
974819209111842816	974820949626445824|
974819366704467968	974836016619155456|
974819602034249728	974819878497550337|
974820949626445824	974822355724914688|
974822240670896128	974863394405789696|
974822324124909569	975038248023019521|
974822494883508224	974831182813700096|
974822724727181313	974824689565683714|
974823478456193024	974824723501625344|
974823510928338944	974825036044537856|
974824054224908289	974824884508348418|
974824256445059075	974824730019745792|
974824763054088192	974854876483108864|
974825372880654336	974825834950348800|
974825427297484801	974825713604808707|
974825713604808707	974825882786263040|
974826731650633728	974827548587765760|
974827309374066690	975117999043694593|
974828203175968768	974829046243778561|
974828751480606720	974829380412346368|
974828824214081537	974830070098550784|
974830081628454912	974831748533182466|
974830203934597121	975347062274428928|
974830611209818112	974996637578924032|
974831407582265344	974832860174565377|
974831717675667456	974854999296503808|
974831880834048000	975059835610910720|
974832436012924928	974832759783829504|
974832612412968960	974963479516991488|
974833044614819841	974875798195748864|
974834193627779072	974838185044926464|
974834609690038274	974974617424052224|
974834888049389568	974838520987582465|
974834993347182592	974837360482443265|
974835236440805376	974835511465476096|
974835423393603584	974836170420088832|
974835767632695296	974838856104267777|
974836030292475905	974841883527655424|
974836169312735233	974869188933308417|
974836658280448000	974837315980861440|
974836698000523264	975208181608648704|
974837291234586624	974841292965470208|
974838687149195264	974843190934147072|
974838862571802625	974841079370534912|
974839677399322624	974840862751502338|
974839743350362112	974849096476278785|
974841486868172800	974842591094042626|
974842770509705227	974846220006027275|
974842942975168513	974843413584588801|
974843333301489664	974844471761391616|
974843524414935040	975034231129890816|
974843651435229184	974844816193413120|
974844563968970752	974859026969358336|
974844880919941120	974857977327861760|
974845269048209414	974863803350421504|
974845282037915648	974848985033859072|
974846054096044037	974909731558100992|
974846244119109632	974856671544582144|
974847203608027136	974857847342354432|
974847364023320576	974862310253744128|
974848005386985472	974919777583030273|
974849650388819968	975926567401611264|
974850052878254080	974850710788628481|
974850179642920962	974993755517407238|
974850641804709890	974878261439356928|
974850737594249216	974851354727297024|
974850835195850754	974874701687394304|
974851131183517697	974852198810177539|
974851712476504065	974893672721469441|
974851927908454400	974974297419677696|
974852286286573569	974852708686614531|
974852711811338240	974853560499343365|
974852721374187521	974853365623500800|
974853412759187461	974882281260072960|
974853679726686208	974854171408125952|
974853695266373633	974864232637444097|
974853717080997888	975402120882081792|
974854013685395461	974854899568664578|
974854138474373120	974857933807742977|
974854165020205056	974856628699877376|
974854491660054528	974861998629539840|
974855021471903744	975217322817241088|
974855226376245248	974856370859147264|
974855417762168838	974855866791768065|
974855554786123776	974858180533653504|
974856457702248448	974857122495295490|
974857144175558657	974875926465888256|
974857440188493824	974857789506899968|
974858180533653504	974858829304352768|
974858363967217664	974922189278404608|
974858445152243712	974859340166217728|
974859285451636736	974985506239975424|
974859301847289856	974883057340637184|
974859881827258369	974875796719337472|
974860261298388992	974917026585210880|
974860753319575552	974860884186050561|
974861343630147585	974872289123606528|
974861649696907264	974863691073036289|
974862310253744128	975428929929515008|
974862399546232832	974863092969549824|
974863732533731328	974864523613020160|
974864043935784960	974865442060648448|
974864868418387968	974977081720426497|
974865842704994304	974866793700315139|
974866066596909057	974867463321071616|
974866390384508928	974866711798169602|
974866711798169602	974867596473438209|
974866811748433920	974867316365180928|
974866989440258049	974868937597841409|
974867239710081026	974873414757502976|
974867596473438209	974867941396160513|
974867941396160513	974868535100002310|
974868176272965638	975062916100599808|
974868535100002310	974869959368097793|
974868764104695810	975824307216580608|
974869410501378049	974870220262313984|
974869498590146561	974888411168296960|
974869638923411456	975411813591535617|
974869730539421696	975019144751058949|
974869855680782342	974873956489539586|
974870090968481792	974870539155079168|
974871406356807680	974874198412840960|
974872056536993792	976559008038445057|
974872697648959488	974873379516772352|
974873612254699520	975044996540915714|
974873780307730433	974875167879909376|
974874221066227712	975001060485025793|
974874566085537792	974875076330889216|
974875189849870336	974875494549090307|
974875700061761536	974898986166505473|
974875852457492480	974877591348838400|
974876092740726784	974877026497671168|
974876247133061121	974876788634472448|
974876535692976128	974889591084904449|
974877026497671168	974878313389817856|
974877345390776320	975012510087737344|
974878512073945088	974879594116390912|
974878893977956354	974878894930116608|
974879650034921472	974880088851468289|
974880591777640449	974881803927367680|
974881113968660480	975036538739245056|
974881326691057664	974881611853398016|
974881881715105792	974883771374809088|
974882161839894530	975032980489015301|
974882487099969536	974883825305227264|
974882986876338176	974883424338169856|
974884223512399872	974884456074006528|
974887893347913728	974888153940185088|
974888153940185088	974888403446636545|
974888956734201856	975391749915979776|
974889383810641921	974889389372317697|
974890474799480832	974898926305202176|
974891323013541888	975539707563200514|
974892134900879361	975058949001986048|
974893362179428352	974895422719193088|
974894152625283072	974894548340981761|
974894636417343488	974905263986688000|
974895055839342592	974895515354652672|
974895095194333184	974990085903990786|
974895224278282241	974924826593955841|
974896227404967936	974898095405154304|
974896435161391104	974896954089115648|
974896853547388928	975051417261170689|
974897320738385920	974900530735706117|
974898823385501696	974899421975662592|
974898965790388229	974905864040493056|
974899496575471617	975835250134781952|
974899593086300160	974906088997912576|
974900530735706117	974901919809523712|
974900585890803712	974901230022557696|
974901919809523712	975025218631688192|
974902708367867904	974904645553340416|
974904952131735552	974912391329689600|
974905225910865921	974910701671088128|
974906088997912576	974908108068741120|
974906684769554432	974909619117150209|
974907655146766336	975275269878673408|
974907711312879616	974909510207844352|
974907721337229312	974909343882792960|
974908781854429185	974909420177149957|
974908828813688833	974909488879648768|
974908872715636737	974909379538497536|
974909207278387200	975111651589545986|
974911837572513792	974913627395272704|
974911951586312192	974933535281811456|
974912615502659585	975012567470010368|
974912831941378048	974918546215063553|
974913123726471169	974989120312348672|
974914659387142144	974919033177899008|
974915502907772928	975241659922501633|
974918421346508800	974919662663356416|
974919010549551104	974945329907892225|
974919443993128960	974922134534303744|
974921177482145793	974922162430595072|
974921372198678528	974961079737634816|
974921584166268928	974930271706472448|
974922815949418496	974924510767050752|
974924412410478593	975000113360781312|
974925908137205761	974944155788103680|
974929488634097664	974930255579418624|
974930358834638849	974931096407347200|
974930673264877569	974933435327352833|
974930684400820225	974931552248389632|
974930942077882368	974933451521646592|
974931472376389632	974931847447793665|
974932300713644037	975041454346309637|
974933915759710208	974934153857781765|
974934421789802496	974935090995265536|
974934630934728707	974937753979940864|
974934690007257089	975122543580536832|
974935588284567552	975011166232625152|
974935598099255298	974935785265881088|
974937004248064001	975082303004336129|
974937653056622593	974938318826823680|
974937753979940864	974941704598900736|
974938230532575233	975025210155028481|
974938390528430080	974939832957808640|
974939200188485632	974940886349033473|
974940152710627328	974940402137444352|
974941187650940928	974942334755397634|
974941482837659648	974942994196447233|
974944311652634625	975052578584256513|
974945135539687431	974945803872686080|
974945482966536194	974945485709561856|
974946085943721985	975203109080260608|
974946590388563968	975038336388788224|
974947079305883648	974947400166100992|
974949658807193600	974955441838010368|
974950936467603457	974952991362076672|
974951571460165632	974952873388888064|
974952186227572736	974952650130145281|
974952521058979840	974952860218781696|
974952722880450560	974957645139496960|
974953486143119361	974955533089218560|
974953759318138880	974998152066555904|
974953806323748865	975022860866605059|
974953969452756993	974963696203071489|
974955266855854081	974958620453597184|
974957188668993538	975477270591787009|
974957633022103553	975495071608041472|
974957859854323713	975280988258537472|
974958574202949632	977738684580671488|
974959979923943425	974962115592294400|
974962747321458688	974963482197020672|
974963158203977728	975114392416133121|
974963696203071489	975104705767538689|
974964736814088194	974983712545869826|
974965928558518273	974974710998958080|
974966179742744576	974975971215527937|
974967158668234752	975131798257594368|
974967328478699520	975150684541612032|
974967356215693312	974967792632963075|
974967891132141569	974971193819369472|
974968467890810881	974969573496762368|
974971248831795201	975217333621858304|
974973904795160577	975326752900710400|
974975296700080129	974977278529736705|
974975306636328960	974980823127658496|
974975886939258880	974982347484516352|
974976451987386370	974987211346030592|
974977285026668544	974981957363818496|
974978856997224448	975063493496877056|
974980073718779909	975099985535684608|
974980413260214273	975084166730612736|
974980970272129025	974983680371384321|
974981376394055680	974984027924025345|
974982080718360576	975044239364063232|
974983626998902784	974997727116431362|
974983942175682560	974984873751478274|
974984027924025345	975001102709133312|
974984262901432320	975055407734513664|
974984507693572096	974996516917186560|
974986630732722176	975007669525233664|
974987389306331137	975047940568961024|
974988220835516416	974992230808133632|
974989877824671744	974990748365058049|
974990085903990786	975057953714618368|
974990186458353665	974991267233857536|
974991187525369856	974993609111015426|
974991660168949760	974992120841940992|
974992120841940992	975003745690976256|
974992668450344961	974994439579070464|
974992773651759104	974995974019080192|
974993756985294848	975049338698289153|
974995171585789953	974996193871912961|
974995242343632897	975204850328797190|
974995578663919618	975005084915585025|
974995766988197888	975041117048614912|
974996191674077184	975001488056619008|
974996193871912961	975004381425913856|
974996516917186560	975011955869011968|
974996562165288960	975001245030154241|
974996822342041601	974999754550775809|
974996858912366594	974997419443261441|
974997727716225024	975470104858316800|
974999026247532544	974999027535237120|
974999125036093441	975153636979433472|
974999180140777472	975000261075853312|
974999248176648193	975746952406159365|
974999714172084224	975003344501690373|
975001057221890048	975645967771987968|
975001247299158017	975002492969897984|
975001293856169989	975003695640469504|
975001448181370880	978274564948946946|
975002513710690305	975002801964232705|
975004313721417730	975005471710044160|
975004801300824064	975005171309740032|
975005176867278848	975008903221202946|
975005272019156992	975008773961060353|
975005471710044160	975005835704315904|
975006236860088327	975013196242268160|
975006317806055426	975013424190185472|
975006485334953986	975007692744994816|
975006785491931137	975720608557387776|
975007204335144960	975043985201868800|
975007283636834304	975074884937179136|
975007344533954561	975033625258307584|
975007345183948800	975057090761850881|
975007692744994816	975008169993916416|
975007863876730882	975372343441735680|
975008391880953856	975478979699380229|
975008551054794752	975008603362004993|
975008787978387458	975163020488990720|
975009091763560450	975173665447845889|
975009617485991936	975028488456589314|
975009834151170048	975028033466793984|
975009864136060928	975403256183697410|
975010179472416769	976672334819012609|
975011795717980160	975030433506316289|
975012788962844673	975046966433415168|
975013049903009792	975013450358370305|
975013976265277440	975181419025719297|
975014093609369601	975014434123997184|
975014107777613824	975180223904919554|
975014239294410753	975019471449546753|
975014272383246336	975014502952513536|
975014944029663233	975015367864066048|
975015158358724608	975530954029764608|
975015710576513025	975022770051534848|
975016443107512320	975021948261498880|
975017199566864384	975017411958067200|
